"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag","MetricID","SnapshotDate","StudyID"
"UK","Country",938,18800,0.0498936170212766,-0.811423626749426,0,"Analysis_cou0010",2025-02-01,"AA-AA-000-0000"
"US","Country",22423,85728,0.261559817095931,0.809967929778462,0,"Analysis_cou0011",2025-02-01,"AA-AA-000-0000"
"UK","Country",19654,75200,0.261356382978723,0.506001855651133,0,"Analysis_cou0011",2025-02-01,"AA-AA-000-0000"
"Japan","Country",17578,67680,0.259722222222222,-1.44496161707085,0,"Analysis_cou0011",2025-02-01,"AA-AA-000-0000"
"UK","Country",16,66,0.242424242424242,0.826253867621383,0,"Analysis_cou0012",2025-02-01,"AA-AA-000-0000"
"Japan","Country",14,59,0.23728813559322,0.626467204565599,0,"Analysis_cou0012",2025-02-01,"AA-AA-000-0000"
"US","Country",12,69,0.173913043478261,-1.38738725229997,0,"Analysis_cou0012",2025-02-01,"AA-AA-000-0000"
"UK","Country",52768,55290,0.954385964912281,0.954385964912281,0,"Analysis_cou0013",2025-02-01,"AA-AA-000-0000"
"US","Country",146276,153454,0.953223767383059,0.953223767383059,0,"Analysis_cou0013",2025-02-01,"AA-AA-000-0000"
"UK","Country",415,3362,0.123438429506246,1.40887690674588,0,"Analysis_cou0001",2025-03-01,"AA-AA-000-0000"
"Japan","Country",333,3005,0.110815307820299,-0.638491727213357,0,"Analysis_cou0001",2025-03-01,"AA-AA-000-0000"
"US","Country",396,3589,0.110337141264976,-0.77935497426927,0,"Analysis_cou0001",2025-03-01,"AA-AA-000-0000"
"Japan","Country",168,3005,0.0559068219633943,-1.21553668068362,-1,"Analysis_cou0002",2025-03-01,"AA-AA-000-0000"
"UK","Country",214,3362,0.0636525877453896,1.23132106100697,0,"Analysis_cou0002",2025-03-01,"AA-AA-000-0000"
"US","Country",214,3589,0.0596266369462246,-0.079492280337941,0,"Analysis_cou0002",2025-03-01,"AA-AA-000-0000"
"UK","Country",223,3362,0.0663295657346817,0.920734480046215,0,"Analysis_cou0003",2025-03-01,"AA-AA-000-0000"
"US","Country",229,3589,0.0638060741153525,0.400315101100301,0,"Analysis_cou0003",2025-03-01,"AA-AA-000-0000"
"Japan","Country",165,3005,0.0549084858569052,-1.41138082638425,0,"Analysis_cou0003",2025-03-01,"AA-AA-000-0000"
"Japan","Country",173,3005,0.0575707154742097,0.755467332827776,0,"Analysis_cou0004",2025-03-01,"AA-AA-000-0000"
"US","Country",206,3589,0.0573976037893564,0.670513214822091,0,"Analysis_cou0004",2025-03-01,"AA-AA-000-0000"
"UK","Country",185,3362,0.0550267697798929,-1.4070114206285,0,"Analysis_cou0004",2025-03-01,"AA-AA-000-0000"
"Japan","Country",1834,118976,0.0154148735879505,1.32760303683588,0,"Analysis_cou0005",2025-03-01,"AA-AA-000-0000"
"UK","Country",1988,133021,0.0149450086828396,-0.0685846374432279,0,"Analysis_cou0005",2025-03-01,"AA-AA-000-0000"
"US","Country",2225,152028,0.0146354618885995,-1.11030010541787,0,"Analysis_cou0005",2025-03-01,"AA-AA-000-0000"
"Japan","Country",15,114,0.131578947368421,1.40899075617404,0,"Analysis_cou0006",2025-03-01,"AA-AA-000-0000"
"US","Country",11,135,0.0814814814814815,-0.333858862236716,0,"Analysis_cou0006",2025-03-01,"AA-AA-000-0000"
"UK","Country",9,138,0.0652173913043478,-0.950412178542615,0,"Analysis_cou0006",2025-03-01,"AA-AA-000-0000"
"UK","Country",19,138,0.13768115942029,1.07087086345256,0,"Analysis_cou0007",2025-03-01,"AA-AA-000-0000"
"Japan","Country",15,114,0.131578947368421,0.273095986027424,0,"Analysis_cou0007",2025-03-01,"AA-AA-000-0000"
"US","Country",16,135,0.118518518518519,-1.33366194225676,0,"Analysis_cou0007",2025-03-01,"AA-AA-000-0000"
"Japan","Country",14758,236128,0.0625,0,0,"Analysis_cou0008",2025-03-01,"AA-AA-000-0000"
"UK","Country",18048,288768,0.0625,0,0,"Analysis_cou0008",2025-03-01,"AA-AA-000-0000"
"US","Country",18518,296288,0.0625,0,0,"Analysis_cou0008",2025-03-01,"AA-AA-000-0000"
"US","Country",17015,18518,0.918835727400367,0.772243921096297,0,"Analysis_cou0009",2025-03-01,"AA-AA-000-0000"
"UK","Country",16575,18048,0.918384308510638,0.533950955575806,0,"Analysis_cou0009",2025-03-01,"AA-AA-000-0000"
"Japan","Country",13491,14758,0.914148258571622,-1.45551904946981,0,"Analysis_cou0009",2025-03-01,"AA-AA-000-0000"
"UK","Country",3719,72192,0.0515154033687943,1.36455874970911,0,"Analysis_cou0010",2025-03-01,"AA-AA-000-0000"
"Japan","Country",2990,59032,0.0506504946469711,-0.40228612154572,0,"Analysis_cou0010",2025-03-01,"AA-AA-000-0000"
"US","Country",3733,74072,0.0503969111135112,-0.988000655366193,0,"Analysis_cou0010",2025-03-01,"AA-AA-000-0000"
"US","Country",77386,296288,0.261185063181769,1.38302665742951,0,"Analysis_cou0011",2025-03-01,"AA-AA-000-0000"
"Japan","Country",61290,236128,0.259562610109771,-0.632521589620906,0,"Analysis_cou0011",2025-03-01,"AA-AA-000-0000"
"UK","Country",74924,288768,0.259460882092199,-0.828947346640779,0,"Analysis_cou0011",2025-03-01,"AA-AA-000-0000"
"UK","Country",48,186,0.258064516129032,1.0830886039214,0,"Analysis_cou0012",2025-03-01,"AA-AA-000-0000"
"US","Country",43,178,0.241573033707865,0.108807121045687,0,"Analysis_cou0012",2025-03-01,"AA-AA-000-0000"
"Japan","Country",31,145,0.213793103448276,-1.34724908107794,0,"Analysis_cou0012",2025-03-01,"AA-AA-000-0000"
"US","Country",737554,766910,0.961721714412382,0.961721714412382,0,"Analysis_cou0013",2025-03-01,"AA-AA-000-0000"
"UK","Country",345118,362490,0.952075919335706,0.952075919335706,0,"Analysis_cou0013",2025-03-01,"AA-AA-000-0000"
"US","Country",766,9668,0.0792304509722797,-1.19584374656828,-1,"Analysis_cou0001",2025-04-01,"AA-AA-000-0000"
"UK","Country",791,9553,0.0828012142782372,1.25189734370815,0,"Analysis_cou0001",2025-04-01,"AA-AA-000-0000"
"Japan","Country",681,8419,0.0808884665637249,-0.0520650997313001,0,"Analysis_cou0001",2025-04-01,"AA-AA-000-0000"
"Japan","Country",331,8419,0.0393158332343509,-1.42895122948947,-1,"Analysis_cou0002",2025-04-01,"AA-AA-000-0000"
"US","Country",408,9668,0.0422010757136947,0.848682602345707,0,"Analysis_cou0002",2025-04-01,"AA-AA-000-0000"
"UK","Country",399,9553,0.0417669841934471,0.487684554006211,0,"Analysis_cou0002",2025-04-01,"AA-AA-000-0000"
"UK","Country",436,9553,0.045640113053491,1.12050842158948,0,"Analysis_cou0003",2025-04-01,"AA-AA-000-0000"
"US","Country",415,9668,0.04292511377741,0.114085138457241,0,"Analysis_cou0003",2025-04-01,"AA-AA-000-0000"
"Japan","Country",327,8419,0.0388407174248723,-1.31584400987741,0,"Analysis_cou0003",2025-04-01,"AA-AA-000-0000"
"UK","Country",385,9553,0.0403014759761331,0.786798250874726,0,"Analysis_cou0004",2025-04-01,"AA-AA-000-0000"
"Japan","Country",339,8419,0.040266064853308,0.65769372790814,0,"Analysis_cou0004",2025-04-01,"AA-AA-000-0000"
"US","Country",381,9668,0.0394083574679355,-1.39584650756835,0,"Analysis_cou0004",2025-04-01,"AA-AA-000-0000"
"Japan","Country",4319,285161,0.0151458298996006,1.45718136630121,0,"Analysis_cou0005",2025-04-01,"AA-AA-000-0000"
"US","Country",5479,373105,0.0146848742311146,-0.52047210867293,0,"Analysis_cou0005",2025-04-01,"AA-AA-000-0000"
"UK","Country",5114,349672,0.0146251344116772,-0.778287382525298,0,"Analysis_cou0005",2025-04-01,"AA-AA-000-0000"
"Japan","Country",26,239,0.108786610878661,1.33235698376576,0,"Analysis_cou0006",2025-04-01,"AA-AA-000-0000"
"US","Country",23,252,0.0912698412698413,-0.195292348191613,0,"Analysis_cou0006",2025-04-01,"AA-AA-000-0000"
"UK","Country",21,258,0.0813953488372093,-1.08935107589262,0,"Analysis_cou0006",2025-04-01,"AA-AA-000-0000"
"UK","Country",36,258,0.13953488372093,0.786326976335387,0,"Analysis_cou0007",2025-04-01,"AA-AA-000-0000"
"Japan","Country",33,239,0.138075313807531,0.629759263281535,0,"Analysis_cou0007",2025-04-01,"AA-AA-000-0000"
"US","Country",29,252,0.115079365079365,-1.40893334001235,0,"Analysis_cou0007",2025-04-01,"AA-AA-000-0000"
"Japan","Country",38258,612128,0.0625,0,0,"Analysis_cou0008",2025-04-01,"AA-AA-000-0000"
"UK","Country",45684,730944,0.0625,0,0,"Analysis_cou0008",2025-04-01,"AA-AA-000-0000"
"US","Country",46154,738464,0.0625,0,0,"Analysis_cou0008",2025-04-01,"AA-AA-000-0000"
"UK","Country",41900,45684,0.91717012520795,0.841334462053109,0,"Analysis_cou0009",2025-04-01,"AA-AA-000-0000"
"US","Country",42324,46154,0.917016943276856,0.472517502106465,0,"Analysis_cou0009",2025-04-01,"AA-AA-000-0000"
"Japan","Country",35051,38258,0.916174394897799,-1.43836140561573,0,"Analysis_cou0009",2025-04-01,"AA-AA-000-0000"
"UK","Country",9251,182736,0.0506249452762455,0.810822890107662,0,"Analysis_cou0010",2025-04-01,"AA-AA-000-0000"
"Japan","Country",7742,153032,0.050590726122641,0.640684995321782,0,"Analysis_cou0010",2025-04-01,"AA-AA-000-0000"
"US","Country",9221,184616,0.0499469168436105,-1.38999603511916,0,"Analysis_cou0010",2025-04-01,"AA-AA-000-0000"
"UK","Country",190332,730944,0.260392040977147,1.39507852873505,0,"Analysis_cou0011",2025-04-01,"AA-AA-000-0000"
"Japan","Country",159300,612128,0.260239688431178,-0.67536550016913,0,"Analysis_cou0011",2025-04-01,"AA-AA-000-0000"
"US","Country",192176,738464,0.260237465875114,-0.773070074342383,0,"Analysis_cou0011",2025-04-01,"AA-AA-000-0000"
"US","Country",86,338,0.254437869822485,1.3638462360662,0,"Analysis_cou0012",2025-04-01,"AA-AA-000-0000"
"UK","Country",86,344,0.25,-0.400218217021898,0,"Analysis_cou0012",2025-04-01,"AA-AA-000-0000"
"Japan","Country",79,318,0.248427672955975,-0.989822622055021,0,"Analysis_cou0012",2025-04-01,"AA-AA-000-0000"
"UK","Country",1395332,1457644,0.95725156485397,0.95725156485397,0,"Analysis_cou0013",2025-04-01,"AA-AA-000-0000"
"US","Country",1234684,1289902,0.95719209676394,0.95719209676394,0,"Analysis_cou0013",2025-04-01,"AA-AA-000-0000"
"Japan","Country",1576080,1649340,0.955582232893157,0.955582232893157,0,"Analysis_cou0013",2025-04-01,"AA-AA-000-0000"
